business_code,business_name,hierarchy_path,biz_large_name,biz_middle_name,biz_small_name,biz_sub_name,linked_ksic_codes,linked_ksic_names,definition,include_activities,exclude_activities,detail_description,representative_items,activity_terms,synonyms,ksic_version,has_haeseol
749907,"전시, 컨벤션 및 행사 대행업","사업시설 관리, 사업 지원 및 임대 서비스업 > 사업 지원 서비스업 > 기타 사업 지원 서비스업 > 그 외 기타 사업 지원 서비스업 > 전시, 컨벤션 및 행사 대행업","사업시설 관리, 사업 지원 및 임대 서비스업",사업 지원 서비스업,기타 사업 지원 서비스업,그 외 기타 사업 지원 서비스업,75992,"전시, 컨벤션 및 행사 대행업","각종 전시회, 컨벤션 및 행사를 기획․조직하는 산업활동을 말한다. 전시회, 컨벤션 및 행사와 관련된 조사, 기획, 설계, 구성, 제작 등에 관한 전반적인 책임을 맡아 이러한 시설의 내장, 외장, 전시장치, 기 계 설비(음향, 영상 등) 등을 종합적으로 구성․연출하는 사업체도 포 함한다. 전시회 및 회의 장소만을 임대하는 경우는 제외한다.",산업 박람회 기획|주택 전시회 기획|패션쇼 기획|전시디자인(전시장 및 전시회 등 관련 지원서비스에 한함)|과학 행사 기획|문화 행사 기획|전시시설 기획 및 연출,과학 및 문화 전시관 운영|전시회장 및 컨벤션장 임대,,산업 박람회 기획|주택 전시회 기획|패션쇼 기획|과학 행사 기획|문화 행사 기획|전시시설 기획 및 연출,제작|설계|임대|디자인|전시|기획,,KSIC 11차 (2024),True
749909,문서 작성 및 복사업,"사업시설 관리, 사업 지원 및 임대 서비스업 > 사업 지원 서비스업 > 기타 사업 지원 서비스업 > 사무 지원 서비스업 > 문서 작성 및 복사업","사업시설 관리, 사업 지원 및 임대 서비스업",사업 지원 서비스업,기타 사업 지원 서비스업,사무 지원 서비스업,75911,문서 작성 및 복사업,"편지 및 이력서 작성, 문서 편집 및 교정, 타이핑, 문서 처리(워드프 로세싱), 문서의 속기, 필사 등을 하는 산업활동을 말한다. 인쇄활동 은 하지 않으면서 도서의 복사, 청사진 처리를 수행하는 산업활동을 포함한다.",,,복사업,문서 작성 및 복사업,인쇄|편집,,KSIC 11차 (2024),True
749910,시각 디자인업,"전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 전문 디자인업 > 시각 디자인업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203,시각 디자인업,"특정 메시지, 이미지 또는 개념을 시각적으로 전달하거나 가상 현상 등을 시각적으로 명확하게 전달 또는 표현하기 위한 시각 전달 매체 를 기획, 디자인 및 관리하는 산업활동을 말한다. 비디오물 및 영상 화면 구성, 기업 로고 등의 디자인, 기술적인 정확성 또는 해석 기술 이 요구되는 설명도 및 삽화를 제작하는 사업체도 포함한다.","상업 미술|메디컬 일러스트레이션|그래픽 디자인|실크스크린 디자인|기업 로고 디자인|캐릭터 디자인|타이포그래피 디자인|아이덴티티 디자인(CI, BI) M|출판물 편집 디자인 기전 술문|영상 디자인 서 업및",애니메이션(만화) 영화 제작|만화 및 시각 예술을 제작하는 자영 예술가|광고물 제작 대리,,"상업 미술|메디컬 일러스트레이션|그래픽 디자인|실크스크린 디자인|기업 로고 디자인|캐릭터 디자인|타이포그래피 디자인|아이덴티티 디자인(CI, BI) M|출판물 편집 디자인 기전 술문|영상 디자인 서 업및",출판|제작|편집|관리|디자인|기획,,KSIC 11차 (2024),True
749911,매니저업,"전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 그 외 기타 전문, 과학 및 기술 서비스업 > 매니저업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73901,매니저업,"예술가, 연예인, 스포츠인 등 일반적으로 공인을 대리하고 관리하는 산업활동을 말한다. 이 사업체는 고객을 위하여 계약 협상, 금전 문제 관리, 경력 홍보 등을 수행한다.",유명 인사 매니저|모델 매니저,,,유명 인사 매니저|모델 매니저,관리|홍보|스포츠,,KSIC 11차 (2024),True
749912,"물품 감정, 계량 및 견본 추출업","전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 그 외 기타 전문, 과학 및 기술 서비스업 > 물품 감정, 계량 및 견본 추출업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73904,"물품 감정, 계량 및 견본 추출업","물품을 감정하거나 각종 상품의 계량, 형량 및 견본 추출과 그 결과 를 증명하는 산업활동을 말한다.",계량 증명소|상품 견본 추출 대리|보석 감정|골동품 감정|물량 조사 서비스,운수관련 화물 검수|계량 서비스|부동산 감정 평가|물질 성분 검사,,계량 증명소|상품 견본 추출 대리|보석 감정|골동품 감정|물량 조사,,,KSIC 11차 (2024),True
749913,신용 조사 및 추심 대행업,"사업시설 관리, 사업 지원 및 임대 서비스업 > 사업 지원 서비스업 > 기타 사업 지원 서비스업 > 그 외 기타 사업 지원 서비스업 > 신용 조사 및 추심 대행업","사업시설 관리, 사업 지원 및 임대 서비스업",사업 지원 서비스업,기타 사업 지원 서비스업,그 외 기타 사업 지원 서비스업,75993,신용 조사 및 추심 대행업,"개인의 신용․고용 기록 및 사업체의 신용 기록을 수집하고, 이들의 신용도를 알고자 하는 금융기관, 소매상 등에게 수집된 정보를 제공 하는 산업활동과 청구서의 금액을 수금하여 고객에게 송금하는 산업 활동을 말한다.",외상 수금 대리|채무자 추적 서비스|개인 신용도 조사|회사 신용도 조사|기업 신용 평가,탐정 서비스,,외상 수금 대리|채무자 추적|개인 신용도 조사|회사 신용도 조사|기업 신용 평가,소매|금융,,KSIC 11차 (2024),True
749914,인테리어 디자인업,"전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 전문 디자인업 > 인테리어 디자인업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73201,인테리어 디자인업,"건축관련 법규, 안전성, 기계 및 전기적 특성, 내부 부착물 및 가구 등을 고려하여 사용상의 안전성, 편의성 및 미적 요소 등을 충족시키 는 실내 공간 구성을 기획, 설계 및 관리하는 산업활동을 말한다. 이 사업체는 식당 및 호텔, 의료기관, 공공건물, 상업 및 기업 건물, 주택 등의 설계 분야에서 인테리어 디자인 및 자문을 제공한다. 실내 공간 설계와 관련하여 미적인 디자인만 제공하는 실내 장식 전문가도 포함 한다.",실내 장식 디자인|실내 장식 자문 서비스,실내 장식공사|전시시설 기획 및 행사 대행,,실내 장식 디자인|실내 장식 자문,설계|관리|자문|디자인|기획,,KSIC 11차 (2024),True
749915,제품 디자인업,"전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 전문 디자인업 > 제품 디자인업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73202,제품 디자인업,"제품의 기능, 사용, 가치 및 외관 등을 최적화 하도록 사양을 기획 및 디자인하는 산업 디자인 서비스 활동을 말한다. 이 서비스에는 안전 성, 시장성 및 생산의 효율성, 유통, 사용 및 수리 측면 등을 고려하 여 제품의 재료, 공정, 작동 방식, 외관, 색, 표면 처리 등을 결정할 수 있다.",자동차 디자인|제품 디자인 자문 서비스|가구 디자인|모형 디자인|기계 및 수공구 디자인|포장산업 디자인|전기 및 전자제품 디자인|생활 및 환경용품 디자인|운송 기기 디자인,,,자동차 디자인|제품 디자인 자문|가구 디자인|모형 디자인|기계 및 수공구 디자인|포장산업 디자인|전기 및 전자제품 디자인|생활 및 환경용품 디자인|운송 기기 디자인,생산|유통|운송|자문|디자인|기획|수리,,KSIC 11차 (2024),True
749916,"패션, 섬유류 및 기타 전문 디자인업","전문, 과학 및 기술 서비스업 > 기타 전문, 과학 및 기술 서비스업 > 전문 디자인업 > 패션, 섬유류 및 기타 전문 디자인업","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73209,"패션, 섬유류 및 기타 전문 디자인업","패션 제품, 텍스타일 제품 및 기타 전문 디자인을 수행하는 산업활동 을 말한다.","패션 제품(의복, 가죽, 가방 및 액세서리) 디자인|텍스타일(섬유류) 패턴(pattern) 디자인|귀금속 및 보석 디자인|구두 디자인|모피 디자인|의류 디자인",,,"패션 제품(의복, 가죽, 가방 및 액세서리) 디자인|텍스타일(섬유류) 패턴(pattern) 디자인|귀금속 및 보석 디자인|구두 디자인|모피 디자인|의류 디자인",디자인,,KSIC 11차 (2024),True
749921,온라인 활용 마케팅 및 관련 사업지원 서비스업,"사업시설 관리, 사업 지원 및 임대 서비스업 > 사업 지원 서비스업 > 기타 사업 지원 서비스업 > 그 외 기타 사업 지원 서비스업 > 온라인 활용 마케팅 및 관련 사업지원 서비스업","사업시설 관리, 사업 지원 및 임대 서비스업",사업 지원 서비스업,기타 사업 지원 서비스업,그 외 기타 사업 지원 서비스업,75995 | 75999,온라인 활용 마케팅 및 관련 사업지원 서비스업 | 그 외 기타 분류 안된 사업 지원 서비스업,온라인을 활용한 마케팅 및 관련 사업지원 서비스를 수행하는 산업활 동을 말한다.,모바일 상품권 판매 대행,온라인 통신망을 통하여 각종 상품을 소매하는 활동|게임 소프트웨어 개발|범용성 응용 소프트웨어 개발,기타대리,모바일 상품권 판매 대행,판매,,KSIC 11차 (2024),True
749927,"섬유, 의복, 신발 및 가죽제품 중개업","도매 및 소매업 > 도매 및 상품 중개업 > 상품 중개업 > 섬유, 의복, 신발 및 가죽제품 중개업",도매 및 소매업,도매 및 상품 중개업,상품 중개업,상품 중개업,46103 | 46104 | 46105 | 46106 | 46109,"섬유, 의복, 신발 및 가죽제품 중개업 | 목재 및 건축자재 중개업 | 연료, 광물, 1차 금속, 비료 및 화학제품 중개업 | 기계 및 장비 중개업 | 상품 종합 중개업","섬유 및 실, 섬유제품 및 의복, 신발, 가죽 및 모피제품 거래에 관련된 상품의 경매, 중개 또는 대리하는 산업활동을 말한다. / 제재목 및 합판․박판 등 건축용 목재 가공품, 자갈 및 모래, 벽돌 및 블록, 시멘트, 건축용 유리 및 창호제품 등의 거래에 관련된 상품의 경매, 중개 또는 대리하는 산업활동을 말한다. / 산업용 기계․장비, 선박, 항공기 등 기타 기계․장비 및 관련용품 거 래에 관련된 상품의 경매, 중개 또는 대리하는 산업활동을 말한다. 사 무용 기계 및 컴퓨터 거래 관련 중개업도 포함한다. / 도매 및 소매업 타인의 계정으로 타인을 대신하여 각종 상품의 거래와 관련된 경매 또는 중개를 수행하는 산업활동을 말한다. 전체 중개활동에서 발생한 부가가치액 중 특정 상품에 대한 부가가치액 비중이 50% 미만인 경 우에 분류한다.","섬유 및 실 중개|섬유제품 및 의복 중개|가죽제품 중개|합판, 박판, 제재목 중개|골재, 벽돌, 시멘트 중개|유리 및 창호 중개|농업용 기계|장비 중개|반도체 기계|과학용 기구 및 장비 중개|선박 및 항공기 중개|사무용 기계 및 컴퓨터 중개|종합 무역 중개|연쇄화사업 종합 상품 중개 G",선박이나 항공기 사용 공간 임대 중개|종합 상품 연쇄화사업 도매,물품매도확약서 발행업,"섬유 및 실|섬유제품 및 의복|가죽제품|합판, 박판, 제재목|골재, 벽돌, 시멘트|유리 및 창호|농업용 기계|장비|반도체 기계|과학용 기구 및 장비|선박 및 항공기|사무용 기계 및 컴퓨터|종합 무역|연쇄화사업 종합 상품 중개 G",가공|도매|소매|중개|경매,,KSIC 11차 (2024),True
749930,도로 및 관련시설 운영업,운수 및 창고업 > 창고 및 운송관련 서비스업 > 기타 운송관련 서비스업 > 육상 운송 지원 서비스업 > 도로 및 관련시설 운영업,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,육상 운송 지원 서비스업,52914,도로 및 관련시설 운영업,"유료 도로, 터널, 교량 등을 운영하는 산업활동을 말한다.",유료 고가 도로 운영,,고속도로 통행료 징수대행,유료 고가 도로,,,KSIC 11차 (2024),True
749934,무형 재산권 임대업,"사업시설 관리, 사업 지원 및 임대 서비스업 > 임대업; 부동산 제외 > 무형 재산권 임대업","사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,무형 재산권 임대업,무형 재산권 임대업,76400,무형 재산권 임대업,"특허권, 상표권, 광물 탐사권 등의 무형 재산권을 제3자에게 사용할 수 있는 권한을 부여하고 사용료를 받는 산업활동을 말한다.",특허권 임대|상표권 임대|브랜드 사용권 임대|기술 사용권 임대,,,특허권|상표권|브랜드 사용권|기술 사용권,임대,,KSIC 11차 (2024),True
