doc_id,business_code,doc_type,doc_text
713006__example2,713006,example,연극 의류 임대
713006__example3,713006,example,영화 의류 임대
713006__example4,713006,example,의복 임대
713006__xref0,713006,xref,운용 리스
721000__name0,721000,name,컴퓨터 시스템 통합 자문 및 구축 서비스업
721000__hier0,721000,hier,"정보통신업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 시스템 통합 자문, 구축 및 관리업"
721000__xref0,721000,xref,컴퓨터 시스템 통합 자문 및 구축 서비스
721001__name0,721001,name,컴퓨터시설 관리업
721001__hier0,721001,hier,"정보통신업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 시스템 통합 자문, 구축 및 관리업"
721001__xref0,721001,xref,컴퓨터 시설 위탁 관리 서비스
721001__xref1,721001,xref,관리 대리
722000__name0,722000,name,응용 소프트웨어 개발 및 공급업
722000__hier0,722000,hier,정보통신업 > 출판업 > 소프트웨어 개발 및 공급업 > 시스템ㆍ응용 소프트웨어 개발 및 공급업
722000__example0,722000,example,통계 처리 프로그램 개발
722000__example1,722000,example,사무용 S/W 개발
722000__example2,722000,example,회계용 S/W 개발
722000__example3,722000,example,기업 관리용(ERP) S/W 개발
722000__example4,722000,example,임베디드용 응용 S/W 개발
722000__example5,722000,example,응용 소프트웨어 소스 코드(source code) 개발
722000__example6,722000,example,공급
722000__example7,722000,example,인터넷 및 모바일용 응용 S/W 개발
722000__xref0,722000,xref,패키지형(범용성) 소프트웨어 개발 및 공급
722000__xref1,722000,xref,범용성 응용 소프트웨어 개발
722001__name0,722001,name,유선 온라인 게임 소프트웨어 개발 및 공급업
722001__hier0,722001,hier,정보통신업 > 출판업 > 소프트웨어 개발 및 공급업 > 게임 소프트웨어 개발 및 공급업
722001__example0,722001,example,유선 온라인 게임 S/W 개발
722001__example1,722001,example,탁상 컴퓨터용 온라인 게임 S/W 개발
722001__example2,722001,example,유선 인터넷 온라인 게임 S/W 공급(저작권 보유)
722001__xref0,722001,xref,게임 소프트웨어 개발
722001__xref1,722001,xref,패키지형(범용성) 소프트웨어 개발 및 공급
722002__name0,722002,name,모바일 게임 소프트웨어 개발 및 공급업
722002__hier0,722002,hier,정보통신업 > 출판업 > 소프트웨어 개발 및 공급업 > 게임 소프트웨어 개발 및 공급업
722002__example0,722002,example,무선 온라인 게임 S/W 개발
722002__example1,722002,example,휴대폰용 온라인 게임 S/W 개발
722002__example2,722002,example,PDA용 게임 S/W 개발
722002__example3,722002,example,모바일용 게임 S/W 개발
722002__example4,722002,example,모바일용 온라인 게임 S/W 공급(저작권 보유)
722002__example5,722002,example,모바일용 암호화(크립토) 게임 소프트웨어 개발 및 공급
722002__xref0,722002,xref,게임 소프트웨어 개발
722002__xref1,722002,xref,패키지형(범용성) 소프트웨어 개발 및 공급
722003__name0,722003,name,기타 게임 소프트웨어 개발 및 공급업
722003__hier0,722003,hier,정보통신업 > 출판업 > 소프트웨어 개발 및 공급업 > 게임 소프트웨어 개발 및 공급업
722003__example0,722003,example,아케이드 게임 S/W 개발업
722003__example1,722003,example,컴퓨터 패키지게임 S/W 개발
722003__example2,722003,example,비디오 콘솔 게임 S/W 개발
722003__example3,722003,example,휴대 게임기용 게임 S/W 개발
722003__xref0,722003,xref,PC 패키지 게임 S/W 개발
722003__xref1,722003,xref,아케이드 게임 및 비디오 게임 S/W 개발
722003__xref2,722003,xref,오프라인용 컴퓨터 게임 소프트웨어 개발 및 공급
722003__xref3,722003,xref,게임 소프트웨어 개발
722003__xref4,722003,xref,패키지형(범용성) 소프트웨어 개발 및 공급
722004__name0,722004,name,시스템 소프트웨어 개발 및 공급업
722004__hier0,722004,hier,정보통신업 > 출판업 > 소프트웨어 개발 및 공급업 > 시스템ㆍ응용 소프트웨어 개발 및 공급업
722004__example0,722004,example,운영체제(OS) 개발
722004__example1,722004,example,시스템 관리(SMS) S/W 개발
722004__example2,722004,example,DBMS 개발
722004__example3,722004,example,보안 프로그램 개발
722004__example4,722004,example,프로그램밍 언어 개발
722004__example5,722004,example,임베디드용 시스템 S/W 개발
722004__example6,722004,example,유틸리티 S/W 개발
722004__xref0,722004,xref,패키지형(범용성) 소프트웨어 개발 및 공급
722005__name0,722005,name,컴퓨터 프로그래밍 서비스업
722005__hier0,722005,hier,"정보통신업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 프로그래밍 서비스업"
722005__example0,722005,example,주문형 응용 소프트웨어 제작
722005__example1,722005,example,주문형 컴퓨터 소프트웨어 분석
722005__example2,722005,example,설계
723000__name0,723000,name,자료 처리업
723000__hier0,723000,hier,"정보통신업 > 정보서비스업 > 자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업 > 자료 처리, 호스팅 및 관련 서비스업"
723000__example0,723000,example,자료 입력 처리
723000__example1,723000,example,OMR 및 OCR 자료 처리
723000__example2,723000,example,자료 전환 처리 서비스
723000__example3,723000,example,자료 스캐닝 서비스
723001__name0,723001,name,오디오물 제공 서비스업
723001__name1,723001,name,호스팅 및 관련 서비스업
723001__hier0,723001,hier,"정보통신업 > 방송 및 영상·오디오물 제공 서비스업, 정보서비스업 > 영상·오디오물 제공 서비스업, 자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업 > 오디오물 제공 서비스업, 자료 처리, 호스팅 및 관련 서비스업"
723001__ksic0,723001,ksic,"오디오물 제공 서비스업, 호스팅 및 관련 서비스업"
723001__example0,723001,example,음악 파일 다운로드 서비스(출판사 제외)
723001__example1,723001,example,음악 및 오디오물 스트리밍 서비스
723001__example2,723001,example,웹 호스팅 서비스
723001__example3,723001,example,서버 호스팅 서비스
723001__example4,723001,example,IDC 센터
723001__example5,723001,example,코로케이션 서비스
723001__xref0,723001,xref,음악 파일 내려 받기(다운로드) 서비스
723001__xref1,723001,xref,방송사의 프로그램에서 일상적으로 수행되는 뉴스 제공
724000__name0,724000,name,영상물 제공 서비스업
724000__name1,724000,name,오디오물 제공 서비스업
724000__name2,724000,name,데이터베이스 및 온라인 정보 제공업
724000__hier0,724000,hier,"정보통신업 > 방송 및 영상·오디오물 제공 서비스업, 정보서비스업 > 영상·오디오물 제공 서비스업, 기타 정보 서비스업 > 영상물 제공 서비스업, 오디오물 제공 서비스업, 그 외 기타 정보 서비스업"
724000__ksic0,724000,ksic,"영상물 제공 서비스업, 오디오물 제공 서비스업, 데이터베이스 및 온라인 정보 제공업"
724000__example0,724000,example,영상 파일 다운로드 서비스(제작사 제외)
724000__example1,724000,example,영상물 관련 스트리밍 서비스
724000__example2,724000,example,인터넷(온라인) 동영상 서비스(OTT)
724000__example3,724000,example,음악 파일 다운로드 서비스(출판사 제외)
724000__example4,724000,example,음악 및 오디오물 스트리밍 서비스
724000__example5,724000,example,학습 정보 온라인 서비스
724000__example6,724000,example,전자책 온라인 서비스
724000__xref0,724000,xref,음악 파일 내려 받기(다운로드) 서비스
724000__xref1,724000,xref,데이터베이스를 직접 구축하여 정보를 판매하는 서비스
724000__xref2,724000,xref,방송사의 프로그램에서 일상적으로 수행되는 뉴스 제공
724000__xref3,724000,xref,데이터 베이스 구축 활동
724000__xref4,724000,xref,직접 정보를 축적하여 온라인상으로 제공 가술 ， 련스
724001__name0,724001,name,뉴스 제공업
724001__hier0,724001,hier,정보통신업 > 정보서비스업 > 기타 정보 서비스업 > 뉴스 제공업
724001__example0,724001,example,뉴스 공급
724001__example1,724001,example,뉴스 사진 공급
724002__name0,724002,name,가상자산 매매 및 중개업
724002__name1,724002,name,그 외 기타 정보 서비스업
724002__hier0,724002,hier,정보통신업 > 정보서비스업 > 기타 정보 서비스업 > 그 외 기타 정보 서비스업
724002__ksic0,724002,ksic,"가상자산 매매 및 중개업, 그 외 기타 정보 서비스업"
724002__example0,724002,example,가상자산 매매 및 중개
724002__example1,724002,example,가상화폐 매매 및 중개
724002__example2,724002,example,암호화폐 매매 및 중개
724002__example3,724002,example,개발 금융
725000__name0,725000,name,컴퓨터 및 주변 기기 수리업
725000__hier0,725000,hier,"협회 및 단체, 수리 및 기타 개인 서비스업 > 개인 및 소비용품 수리업 > 컴퓨터 및 통신장비 수리업 > 컴퓨터 및 주변 기기 수리업"
725000__example0,725000,example,컴퓨터 수리
725000__example1,725000,example,주변기기 수리 스수 업리
725000__xref0,725000,xref,"냉장고, 룸에어콘 등 가정용 기기 수리"
725000__xref1,725000,xref,수리 스사 업업
729000__name0,729000,name,기타 정보 기술 및 컴퓨터 운영 관련 서비스업
729000__hier0,729000,hier,"정보통신업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 컴퓨터 프로그래밍, 시스템 통합 및 관리업 > 기타 정보 기술 및 컴퓨터 운영 관련 서비스업"
729000__example0,729000,example,컴퓨터 장애 복구
729000__example1,729000,example,컴퓨터 및 소프트웨어 설치
729000__example2,729000,example,암호화 자산 취득용 하드웨어 및 소프트웨어 설치
729000__example3,729000,example,운영
729000__example4,729000,example,블록체인 네트워크 참여방식 신규 블록 생성 서비스
729000__xref0,729000,xref,"가상자산(가상화폐, 암호화폐) 채굴"
730000__name0,730000,name,기타 인문 및 사회과학 연구개발업
730000__hier0,730000,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 인문 및 사회과학 연구개발업 > 인문 및 사회과학 연구개발업"
730000__example0,730000,example,술문
730000__example1,730000,example,심리학 연구
730000__example2,730000,example,정치학 연구
730000__example3,730000,example,사회학 연구
730000__example4,730000,example,문화학 연구 학 업및
730000__example5,730000,example,철학 연구
730000__example6,730000,example,역사학 연구
730000__example7,730000,example,복지학 연구
730000__example8,730000,example,도시계획학 연구
730000__example9,730000,example,교육학 연구
730000__example10,730000,example,법학 연구
730000__example11,730000,example,언어학 연구
730000__example12,730000,example,군사학 연구
730000__example13,730000,example,인류학
730000__example14,730000,example,종족학
730000__example15,730000,example,인구학 연구
730000__example16,730000,example,인간
730000__example17,730000,example,경제
730000__example18,730000,example,사회 지리학 연구
730000__xref0,730000,xref,역사학 연구 기전 술문
730000__xref1,730000,xref,연구 및 실험 개발
730001__name0,730001,name,"물리, 화학 및 생물학 연구개발업"
730001__hier0,730001,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 자연과학 연구개발업"
730001__example0,730001,example,물리화학 연구
730001__example1,730001,example,핵물리 연구
730001__example2,730001,example,유기화학 연구
730001__example3,730001,example,에너지 분자 물리 연구
730001__example4,730001,example,생화학 연구
730001__example5,730001,example,생태학 연구
730001__example6,730001,example,미생물학 연구
730001__example7,730001,example,천문학 연구
730001__example8,730001,example,무기화학 연구
730001__example9,730001,example,발효학 연구
730001__example10,730001,example,동식물 생리학 연구
730001__example11,730001,example,우주과학 연구
730001__example12,730001,example,생물학 연구
730001__example13,730001,example,식물학 연구
730001__example14,730001,example,박테리아학 연구
730001__example15,730001,example,동물학 연구
730001__example16,730001,example,곤충학 연구
730001__example17,730001,example,식물 유전학 연구
730001__xref0,730001,xref,연구 및 실험 개발
730002__name0,730002,name,농림수산학 및 수의학 연구개발업
730002__hier0,730002,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 자연과학 연구개발업"
730002__example0,730002,example,농경학 연구
730002__example1,730002,example,조경학 연구
730002__example2,730002,example,수의학 연구
730002__example3,730002,example,낙농학 연구
730002__example4,730002,example,수산학 연구
730002__example5,730002,example,종묘학 연구
730002__example6,730002,example,원예학 연구
730002__example7,730002,example,축산학 연구
730002__xref0,730002,xref,종자 신품종 개발을 위한 연구활동
730002__xref1,730002,xref,연구 및 실험 개발
730003__name0,730003,name,의학 및 약학 연구개발업
730003__hier0,730003,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 자연과학 연구개발업"
730003__example0,730003,example,정신 의학 연구
730003__example1,730003,example,공중 보건 연구
730003__example2,730003,example,물리 요법 연구
730003__example3,730003,example,암 및 기타 질환 연구
730003__example4,730003,example,"신약 개발 연구 전문, 과학 및 기술 서비스업"
730003__example5,730003,example,"보건학(위생학, 간호학, 전염병학 등)"
730003__xref0,730003,xref,연구 및 실험 개발
730004__name0,730004,name,기타 자연과학 연구개발업
730004__hier0,730004,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 자연과학 연구개발업"
730004__example0,730004,example,광물학 연구
730004__example1,730004,example,토양학 연구
730004__example2,730004,example,석유학 연구
730004__example3,730004,example,기상학 연구
730004__example4,730004,example,수학 연구
730004__example5,730004,example,수리 통계학 연구
730004__example6,730004,example,지구과학 연구
730004__example7,730004,example,지진학 연구
730004__example8,730004,example,지질학 연구
730004__example9,730004,example,지구 물리학 연구
730004__example10,730004,example,대기화학 연구
730004__example11,730004,example,해양학 연구 기전
730004__example12,730004,example,화산학
730004__example13,730004,example,고생태학 술문
730004__example14,730004,example,컴퓨터 과학(소프트웨어 부문) 과 업및
730004__xref0,730004,xref,지질학 연구 M
730004__xref1,730004,xref,연구 및 실험 개발
730005__name0,730005,name,전기ㆍ전자공학 연구개발업
730005__hier0,730005,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 공학 연구개발업"
730005__example0,730005,example,전기 및 전자공학 연구
730005__example1,730005,example,통신 및 관련 시스템공학 연구
730005__example2,730005,example,컴퓨터 공학(하드웨어 부문) 연구
730005__xref0,730005,xref,연구 및 실험 개발
730006__name0,730006,name,기타 공학 연구개발업
730006__hier0,730006,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 공학 연구개발업"
730006__example0,730006,example,화학공학 연구
730006__example1,730006,example,해양공학 연구
730006__example2,730006,example,항공공학 연구
730006__example3,730006,example,기계공학 연구
730006__example4,730006,example,환경공학 연구
730006__example5,730006,example,핵공학 연구
730006__example6,730006,example,조선공학 연구
730006__example7,730006,example,건축 및 토목공학 연구
730006__example8,730006,example,산업 관련 시스템공학 연구
730006__example9,730006,example,우주공학 연구
730006__example10,730006,example,금속 및 재료공학 연구
730006__example11,730006,example,식품 생산공학 연구
730006__example12,730006,example,금속ㆍ광산ㆍ섬유공학 연구
730006__example13,730006,example,도시공학 연구
730006__example14,730006,example,구조공학 연구
730006__example15,730006,example,측지학 연구
730006__xref0,730006,xref,연구 및 실험 개발
730007__name0,730007,name,자연과학 및 공학 융합 연구개발업
730007__hier0,730007,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 자연과학 및 공학 연구개발업 > 자연과학 및 공학 융합 연구개발업"
730007__xref0,730007,xref,연구 및 실험 개발
730008__name0,730008,name,경제 및 경영학 연구개발업
730008__hier0,730008,hier,"전문, 과학 및 기술 서비스업 > 연구개발업 > 인문 및 사회과학 연구개발업 > 인문 및 사회과학 연구개발업"
730008__example0,730008,example,경제학 연구
730008__example1,730008,example,경영학 연구
730008__example2,730008,example,경제 통계학 연구
730008__example3,730008,example,사회 통계학 연구
730008__xref0,730008,xref,연구 및 실험 개발
741101__name0,741101,name,변호사업
741101__hier0,741101,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741101__example0,741101,example,변호사 사무
741101__example1,741101,example,소송 대리인
741101__example2,741101,example,공증 변호인
741101__example3,741101,example,소송 사건 법률 상담
741101__xref0,741101,xref,변호사의 중재 활동 기전
741101__xref1,741101,xref,형사 사건에 대한 조언 및 대리
741104__name0,741104,name,변리사업
741104__hier0,741104,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741104__example0,741104,example,특허 사무
741104__example1,741104,example,변리사 사무
741104__example2,741104,example,저작권 관련 법률 사무
741106__name0,741106,name,기타 법무관련 서비스업(공증인)
741106__hier0,741106,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741106__ksic0,741106,ksic,기타 법무관련 서비스업
741106__desc0,741106,desc,공증인
741106__example0,741106,example,행정 서류 작성 대행
741106__example1,741106,example,여권 서류 작성 대행
741106__example2,741106,example,대서 사무(행정관련)
741106__example3,741106,example,행정사 기전 술문
741107__name0,741107,name,법무사업
741107__hier0,741107,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741107__example0,741107,example,법무사 사무
741107__example1,741107,example,등기관계 서류 작성 대행
741107__example2,741107,example,공탁 증서 작성 대행
741107__example3,741107,example,사법기관 제출 서류 대리 작성
741108__name0,741108,name,기타 법무관련 서비스업(집행관)
741108__hier0,741108,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741108__ksic0,741108,ksic,기타 법무관련 서비스업
741108__desc0,741108,desc,집행관
741108__example0,741108,example,행정 서류 작성 대행
741108__example1,741108,example,여권 서류 작성 대행
741108__example2,741108,example,대서 사무(행정관련)
741108__example3,741108,example,행정사 기전 술문
741109__name0,741109,name,기타 법무관련 서비스업
741109__hier0,741109,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741109__desc0,741109,desc,행정사
741109__example0,741109,example,행정 서류 작성 대행
741109__example1,741109,example,여권 서류 작성 대행
741109__example2,741109,example,대서 사무(행정관련)
741109__example3,741109,example,행정사 기전 술문
741110__name0,741110,name,기타 법무관련 서비스업(노무사)
741110__hier0,741110,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741110__ksic0,741110,ksic,기타 법무관련 서비스업
741110__desc0,741110,desc,공인노무사
741110__example0,741110,example,행정 서류 작성 대행
741110__example1,741110,example,여권 서류 작성 대행
741110__example2,741110,example,대서 사무(행정관련)
741110__example3,741110,example,행정사 기전 술문
741114__name0,741114,name,기타 법무관련 서비스업
741114__hier0,741114,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 법무관련 서비스업 > 법무관련 서비스업"
741114__example0,741114,example,행정 서류 작성 대행
741114__example1,741114,example,여권 서류 작성 대행
741114__example2,741114,example,대서 사무(행정관련)
741114__example3,741114,example,행정사 기전 술문
741201__name0,741201,name,세무사업
741201__hier0,741201,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회계 및 세무관련 서비스업 > 회계 및 세무관련 서비스업"
741202__name0,741202,name,공인회계사업
741202__hier0,741202,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회계 및 세무관련 서비스업 > 회계 및 세무관련 서비스업"
741203__name0,741203,name,세무사업(기장대리)
741203__name1,741203,name,기타 회계 관련 서비스업
741203__hier0,741203,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회계 및 세무관련 서비스업 > 회계 및 세무관련 서비스업"
741203__desc0,741203,desc,"세무사의 기장대리 보수, 기장대리 보수(세무사 제외)"
741203__example0,741203,example,회계 기장 대리 및 상담
741203__example1,741203,example,부기 전문 사무 대리
741204__name0,741204,name,공인회계사업(기장대리)
741204__name1,741204,name,기타 회계 관련 서비스업
741204__hier0,741204,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회계 및 세무관련 서비스업 > 회계 및 세무관련 서비스업"
741204__desc0,741204,desc,"공인회계사의 기장대리 보수, 기장대리 보수(공인회계사 제외)"
741204__example0,741204,example,회계 기장 대리 및 상담
741204__example1,741204,example,부기 전문 사무 대리
741300__name0,741300,name,시장 조사 및 여론 조사업
741300__hier0,741300,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 시장 조사 및 여론 조사업 > 시장 조사 및 여론 조사업"
741300__example0,741300,example,여론 조사
741300__example1,741300,example,소비
741300__example2,741300,example,구매 습관 조사
741300__example3,741300,example,상품 인기도 조사
741300__example4,741300,example,상품의 시장 잠재력 조사
741400__name0,741400,name,경영 컨설팅업
741400__hier0,741400,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회사 본부 및 경영 컨설팅 서비스업 > 경영 컨설팅 및 공공 관계 서비스업"
741400__example0,741400,example,일반 경영 자문
741400__example1,741400,example,전략 기획 자문
741400__example2,741400,example,특정 부문 경영 자문
741400__example3,741400,example,시장 관리 자문
741400__example4,741400,example,생산 관리 자문
741400__example5,741400,example,재정 관리 자문
741400__example6,741400,example,인력 관리 자문
741401__name0,741401,name,경영 컨설팅업(경영지도사)
741401__hier0,741401,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회사 본부 및 경영 컨설팅 서비스업 > 경영 컨설팅 및 공공 관계 서비스업"
741401__ksic0,741401,ksic,경영 컨설팅업
741401__desc0,741401,desc,경영지도사
741401__example0,741401,example,일반 경영 자문
741401__example1,741401,example,전략 기획 자문
741401__example2,741401,example,특정 부문 경영 자문
741401__example3,741401,example,시장 관리 자문
741401__example4,741401,example,생산 관리 자문
741401__example5,741401,example,재정 관리 자문
741401__example6,741401,example,인력 관리 자문
741402__name0,741402,name,직원 훈련기관
741402__hier0,741402,hier,교육서비스업 > 교육 서비스업 > 기타 교육기관 > 직원 훈련기관
741402__example0,741402,example,공무원 훈련원
741402__example1,741402,example,기업 직원훈련시설
741402__xref0,741402,xref,학습지 계약 배달 판매(교육 위주
741402__xref1,741402,xref,공무원 교육 및 연수기관
741402__xref2,741402,xref,교육기관
741402__xref3,741402,xref,군사대학
741402__xref4,741402,xref,기술관련 자격증 시험교육
741402__xref5,741402,xref,교육 서비스
741403__name0,741403,name,공공관계 서비스업
741403__hier0,741403,hier,"전문, 과학 및 기술 서비스업 > 전문 서비스업 > 회사 본부 및 경영 컨설팅 서비스업 > 경영 컨설팅 및 공공 관계 서비스업"
741403__example0,741403,example,공공관계(PR) 자문
741403__example1,741403,example,홍보 서비스
741403__example2,741403,example,로비 활동
741403__example3,741403,example,정치 자문
742101__name0,742101,name,측량업
742101__hier0,742101,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 기타 과학기술 서비스업 > 측량, 지질 조사 및 지도 제작업"
742101__example0,742101,example,지형 측량 서비스
742101__example1,742101,example,수로 측량 서비스
742101__example2,742101,example,항공 측량 서비스
742102__name0,742102,name,지질 조사·탐사 및 지도 제작업
742102__hier0,742102,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 기타 과학기술 서비스업 > 측량, 지질 조사 및 지도 제작업"
742102__example0,742102,example,지질 조사
742102__example1,742102,example,지질 조사 관련 측량
742102__example2,742102,example,지구 물리학적 탐사 및 개발
742102__example3,742102,example,지도 제작
742102__example4,742102,example,해도 제작
742102__example5,742102,example,교통 지도 제작
742102__example6,742102,example,군사 지도 제작
742102__example7,742102,example,관광 지도 제작
742102__example8,742102,example,수치 지도 제작
742102__xref0,742102,xref,지구물리학적 지질 조사 및 탐사업
742102__xref1,742102,xref,지도 및 해도를 제작하는 산업활동
742102__xref2,742102,xref,측량 활동의 결합 여부를 불문한 지도 제작 활동
742103__name0,742103,name,건축 설계 및 관련 서비스업
742103__hier0,742103,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 건축 및 조경 설계 서비스업"
742103__example0,742103,example,건축사 사무소
742103__example1,742103,example,건축 상담 기전 술문
742103__example2,742103,example,건축물 설계(엔지니어링 설계 제외) 업및
742103__xref0,742103,xref,소방시설 설계 및 감리
742103__xref1,742103,xref,건물 건축 설계관련 서비스
742104__name0,742104,name,기타 엔지니어링 서비스업
742104__hier0,742104,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 엔지니어링 서비스업"
742104__example0,742104,example,기계 엔지니어링
742104__example1,742104,example,전기 엔지니어링 학 업및
742104__example2,742104,example,전자 엔지니어링
742104__example3,742104,example,지질 엔지니어링
742104__example4,742104,example,해양 엔지니어링
742104__example5,742104,example,교통 시스템 엔지니어링
742104__example6,742104,example,항행용 선박 설계
742104__xref0,742104,xref,소방시설 설계 및 감리
742105__name0,742105,name,건축 설계 및 관련 서비스업(건축사)
742105__hier0,742105,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 건축 및 조경 설계 서비스업"
742105__ksic0,742105,ksic,건축 설계 및 관련 서비스업
742105__desc0,742105,desc,건축사
742105__example0,742105,example,건축사 사무소
742105__example1,742105,example,건축 상담 기전 술문
742105__example2,742105,example,건축물 설계(엔지니어링 설계 제외) 업및
742105__xref0,742105,xref,소방시설 설계 및 감리
742105__xref1,742105,xref,건물 건축 설계관련 서비스
742106__name0,742106,name,건물 및 토목 엔지니어링 서비스업(기술사)
742106__hier0,742106,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 엔지니어링 서비스업"
742106__ksic0,742106,ksic,건물 및 토목 엔지니어링 서비스업
742106__desc0,742106,desc,기술사
742106__example0,742106,example,토목 공학설계
742106__example1,742106,example,토목공사 사업관리
742106__example2,742106,example,토목공사 프로젝트 대행
742106__example3,742106,example,건물 엔지니어링 서비스
742106__xref0,742106,xref,소방시설 설계 및 감리
742106__xref1,742106,xref,건물 및 토목공사 관련 엔지니어링 서비스
742107__name0,742107,name,도시 계획 및 조경 설계 서비스업
742107__hier0,742107,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 건축 및 조경 설계 서비스업"
742107__example0,742107,example,정원 설계
742107__example1,742107,example,산업용 토지 이용 설계
742107__example2,742107,example,골프장 또는 스키장 설계
742107__example3,742107,example,조경 및 경관(익스테리어) 디자인
742107__example4,742107,example,국토 개발 및 토지 이용 계획 설계
742107__xref0,742107,xref,소방시설 설계 및 감리
742107__xref1,742107,xref,조경설계 서비스
742108__name0,742108,name,제도업
742108__hier0,742108,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 기타 과학기술 서비스업 > 측량, 지질 조사 및 지도 제작업"
742108__example0,742108,example,엔지니어링 설계 제도
742108__example1,742108,example,건축 설계 제도
742108__example2,742108,example,청사진 제도
742108__example3,742108,example,설계 도면 작성
742109__name0,742109,name,건물 및 토목 엔지니어링 서비스업
742109__hier0,742109,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 엔지니어링 서비스업"
742109__example0,742109,example,토목 공학설계
742109__example1,742109,example,토목공사 사업관리
742109__example2,742109,example,토목공사 프로젝트 대행
742109__example3,742109,example,건물 엔지니어링 서비스
742109__xref0,742109,xref,소방시설 설계 및 감리
742109__xref1,742109,xref,건물 및 토목공사 관련 엔지니어링 서비스
742110__name0,742110,name,환경 관련 엔지니어링 서비스업
742110__hier0,742110,hier,"전문, 과학 및 기술 서비스업 > 건축 기술, 엔지니어링 및 기타 과학기술 서비스업 > 건축 기술, 엔지니어링 및 관련 기술 서비스업 > 엔지니어링 서비스업"
742110__example0,742110,example,환경 및 폐기물 처리시설 엔지니어링
742110__example1,742110,example,"대기 관리, 수질 관리, 소음ㆍ진동 관리 시설물 엔지니어링"
742110__example2,742110,example,기타 자연 및 토양 환경 관련 엔지니어링
742110__example3,742110,example,환경 영향 평가
